employee_id,first_name,last_name,email,hire_date,job_title,department,salary,manager_id,address,city,state,zip_code,birth_date,status
1481,Dennis,martin,dennis.martin@firm.com,2003-06-18,Software Engineer,Marketing,126000,1011,6542 Paige Brooks Suite 832,West Monica,AZ,16305,1996-08-17,ACTIVE
1482,CHRIS,KOCH,chris.koch@firm.com,2009-07-03,Director,Operations,"""$36,500""",1010,691 Russo Springs Suite 232,New Wesley,MA,,1986-10-14,active
1189,Daniel,Sandoval,daniel@enterprise,2022-06-09,DevOps Engineer,Sales,"""$76,000""",1012,52110 York Spring Apt. 912,,GA,17330,1968-09-27,Active
1484,William,Martin,william.martin@corp.org,2003-07-14,Scrum Master,HR,"117,000",1008,3678 Jennifer Union Suite 547,Ericberg,AZ,56628,1999-09-16,Inactive
1485,Kimberly,THOMAS,kimberly.thomas@firm.com,2006-11-01,QA Engineer,Analytics,117500,,3626 Martinez Cove,West Donnamouth,IL,60165,1985-06-06,active
1486,Angela,FISHER,ANGELA.FISHER@CORP.ORG,2020-08-31,Support Specialist,Engineering,"""$97,000""",1015,08830 Sally Plains Suite 355,Franklinton,AZ,03990,1971-07-28,active
1487,eric,Skinner,eric.skinner@firm.com,2016-10-05,Support Specialist,IT,124500,1015,4510 Kristen Squares Suite 499,Mckeeberg,CA,23261,1963-09-29,Inactive
1488,John,Fischer,john.fischer@corp.org,2020-09-25,Data Analyst,HR,"""$47,500""",1015,69536 William Islands Suite 110,Richardville,TX,19606,1990-01-06,active
1489,JEFFREY,sherman,jeffrey.sherman@business.io,2021-05-12,Financial Analyst,Support,"""$71,500""",1018,3571 Clark Island Apt. 407,Coleside,WA,26880,1965-02-16,ACTIVE
1490,DOROTHY,sawyer,dorothy@company,2018-12-21,Business Analyst,Engineering,68000,1003,83888 Jodi Courts Apt. 212,Lake Kelly,NY,48866,1972-02-08,active
1491,Angela,reese,angela.reese@enterprise.net,2015-09-01,Support Specialist,Legal,"""$98,000""",1006,26314 Banks Viaduct,Port Steven,AZ,40776,1978-10-19,active
1484,dustin,Callahan,dustin.callahan@business.io,2022-05-27,Manager,Engineering,"""$76,500""",,8049 Katherine Fork,Richardport,OH,44898,1998-10-08,ACTIVE
1493,Joseph,PATEL,joseph.patel@corp.org,2000-08-23,Business Analyst,Engineering,141500,1010,5984 Jesse Mission Suite 379,North Barbaraberg,GA,81189,1976-08-10,Active
1494,tara,Eaton,tara.eaton@business.io,2007-12-08,DevOps Engineer,Operations,"""$113,000""",1014,7687 Espinoza Forges Apt. 016,Lake Robert,NY,34575,1984-10-17,Inactive
1495,David,Robertson,david.robertson@firm.com,2004-06-21,Scrum Master,Engineering,93000,1002,553 Natasha Summit Apt. 027,Scottton,WA,18351,1988-06-01,Inactive
1496,Justin,swanson,justin.swanson@business.io,2027-05-21,Scrum Master,Legal,64500,,87581 Darlene Walk,,NY,51182,1995-02-01,On Leave
1497,STEPHANIE,Barron,stephanie.barron@firm.com,2007-08-24,Scrum Master,Support,91500,1013,701 Osborn Mount,Deniseland,IL,03281,1985-08-31,ACTIVE
1498,Michael,Santiago,michael.santiago@company.com,2005-08-31,QA Engineer,HR,"50,500",1013,188 Tiffany Road Suite 899,North Janiceside,AZ,61879,1982-08-14,On Leave
1499,Bryce,Spencer,bryce.spencer@company.com,2001-02-18,Data Engineer,Finance,"131,000",1015,1997 Kathy View,Tammyborough,GA,91665,1993-04-19,active
1500,ROBERT,kramer,robert.kramer@corp.org,2004-08-21,Data Analyst,Analytics,95000,1004,254 Osborne Mall,South Patricia,CA,84337,,Active
1501,Jacob,HUNTER,jacob.huntercompany.com,2018-11-01,Manager,Support,"""$76,000""",1015,159 Gonzalez Inlet Apt. 839,Port Christine,AZ,34050,,On Leave
1502,BRIAN,martin,brian.martin@company.com,2001-04-29,Software Engineer,Marketing,38000,1005,87725 Murphy Prairie Suite 049,Gatesburgh,FL,95373,1984-01-16,Active
1503,Jason,Williams,jason.williams@firm.com,2020-12-13,Director,Operations,141000,1017,92336 Donna Lodge Suite 754,East Paul,IL,61162,1993-06-05,Inactive
1504,linda,FOSTER,linda.foster@business.io,2012-03-09,Data Engineer,Analytics,77000,1020,,Coleborough,AZ,81022,1996-08-06,On Leave
1505,ANDRE,Smith,andre.smith@company.com,2014-06-22,Scrum Master,Marketing,"""$138,500""",,72940 Wilson Parks,Morenochester,TX,24298,1979-04-06,ACTIVE
1506,Richard,Henderson,richard.henderson@business.io,2009-07-08,Data Engineer,Analytics,63500,1009,3793 Heather Mountains Apt. 181,North Matthew,TX,55359,1983-08-26,Inactive
1144,STEVE,WAGNER,steve.wagnerbusiness.io,2020-04-23,Scrum Master,Support,"""$114,000""",1013,76089 Whitehead Drives,Barberport,GA,,1967-09-04,On Leave
1345,jason,Edwards,jason.edwards@company.com,2004-04-07,QA Engineer,Marketing,140000,1010,6372 James Ferry Apt. 703,Marialand,MA,41291,1997-03-23,Active
1509,PATRICIA,cole,patricia.cole@firm.com,2010-01-18,DevOps Engineer,Finance,143000,,201 Michael Gateway,Laurenberg,OH,68555,1962-02-22,Active
1510,Olivia,long,olivia.long@company.com,2013-08-25,Manager,Support,69500,1020,8139 Laura Hollow,West Erik,AZ,95004,1963-05-14,Inactive
1511,brandy,Riley,brandy.riley@company.com,2010-10-15,HR Specialist,Operations,"""$97,500""",1009,308 Robert Canyon Apt. 637,Jonathanview,TX,41600,1985-12-03,Inactive
1512,karen,Robinson,karen.robinson@company.com,2020-12-31,QA Engineer,Marketing,"85,500",1004,4884 Michelle Groves,Lake Samuelbury,CA,21944,1996-09-18,active
1513,catherine,HAYDEN,catherine.hayden@business.io,2023-01-12,Support Specialist,Analytics,137000,1003,66143 Walker Orchard,Jessicaville,NY,04720,1969-02-08,Active
1514,MICHAEL,mullins,michael.mullins@firm.com,2011-11-30,Financial Analyst,IT,107000,1014,273 Jones Ferry,East Samuelberg,GA,50226,1965-04-22,ACTIVE
1515,Destiny,RANGEL,destiny.rangelfirm.com,2023-04-07,Software Engineer,Support,"49,500",1008,924 Dominguez Pine,Jamieburgh,AZ,75154,1979-06-13,Inactive
1516,David,rosario,david.rosarioenterprise.net,2007-09-03,Manager,Sales,61500,1010,00378 Phillips Trace Suite 033,South Lorifort,IL,91515,1995-03-31,ACTIVE
1517,MICHAEL,bush,michael@business,2000-07-27,Data Engineer,IT,"97,000",1001,33499 Small Crescent Apt. 363,Heathertown,TX,97076,1989-11-16,Active
1518,SHERYL,Thomas,sheryl.thomas@enterprise.net,2023-07-25,Product Manager,Marketing,"57,000",1004,14867 Kelly Plaza,Port James,WA,35179,1982-07-27,On Leave
1519,JESSICA,pearson,jessica.pearson@firm.com,2012-02-09,Manager,Marketing,103000,,4104 Melanie Harbors Apt. 757,East Jenniferfurt,GA,36392,1990-10-05,ACTIVE
1520,Tonya,Reyes,Tonya.Reyes@BUSINESS.IO,2012-04-14,Data Engineer,Marketing,"117,000",1015,6676 David Green Apt. 838,Kathrynchester,FL,43297,1999-05-07,active
1521,CHRISTOPHER,WANG,christopher.wang@company.com,2020-05-30,Manager,Engineering,139000,1010,4054 Jessica Dale,New Christina,IL,49428,1985-06-02,active
1021,jeffrey,Green,jeffrey.greencorp.org,2005-07-15,Manager,Marketing,"99,000",1014,58575 Hamilton Road Suite 424,Hollandfurt,OH,60799,1962-05-21,active
1523,Gregory,SMITH,gregory.smith@corp.org,2003-08-15,DevOps Engineer,Legal,63500,,012 Alexander Street,New Doris,FL,57148,1973-01-16,Inactive
1524,emma,BYRD,emma.byrd@enterprise.net,2006-03-30,HR Specialist,Support,135500,1005,0354 Prince Manor,West Aaronbury,GA,05491,1990-08-26,active
1525,SARAH,BROWNING,sarah.browning@enterprise.net,2019-03-08,DevOps Engineer,Analytics,90000,1015,6654 Nathan Creek,New Loriview,OH,80067,1980-12-04,On Leave
1526,Kenneth,Herman,kenneth.herman@company.com,2017-08-12,Software Engineer,Analytics,"""$88,000""",1015,408 Murillo Motorway,Powellhaven,AZ,32600,1965-08-25,Inactive
1527,roger,FLETCHER,roger.fletcher@company.com,2022-11-30,Manager,Finance,129000,1007,68162 Kelly Drive Apt. 653,Port Joseland,NY,24378,1993-03-01,ACTIVE
1528,kristen,Petersen,kristen.petersen@company.com,2005-06-06,Software Engineer,Analytics,"47,500",1004,387 Robin Landing Apt. 133,Port Kimberlystad,OH,14724,1983-04-26,Inactive
1529,JAMES,Smith,james.smith@firm.com,2006-07-24,Product Manager,Engineering,"38,000",1008,43919 Woodard Circles Suite 751,New Jeffreyview,WA,11186,1988-07-15,Active
1530,lindsay,MARTINEZ,lindsay.martinez@business.io,2012-09-17,Data Engineer,Support,50500,,248 Ochoa Flat,Tracystad,MA,18563,1980-07-02,Active
1531,alice,LONG,alice.long@enterprise.net,2022-07-28,Financial Analyst,Support,"80,500",1017,18843 Lawrence Cliffs Suite 249,New Vincent,FL,92590,1969-06-15,Inactive
1532,amber,Estrada,amber.estrada@business.io,2008-02-03,Support Specialist,Marketing,128000,,,Tinamouth,TX,53691,1985-11-02,Inactive
1533,Ronald,cunningham,ronald@corp,2010-08-12,Support Specialist,Operations,"""$58,000""",,697 Emily Locks Apt. 942,West Roger,WA,95059,1964-09-23,ACTIVE
1534,Charles,RODRIGUEZ,charles.rodriguez@business.io,2024-12-17,DevOps Engineer,Sales,60500,,,North Gabriel,CA,80685,1968-12-16,Active
1535,valerie,Carson,valerie.carson@business.io,2003-03-25,Product Manager,Sales,"59,500",1017,53366 Huff Branch Apt. 720,North Granthaven,CA,74708,1975-04-14,Active
1536,Billy,weaver,billy.weaver@corp.org,2013-05-18,HR Specialist,Operations,50500,1002,3399 Jodi Hills Suite 103,North Angelachester,FL,17972,1964-07-11,On Leave
1537,dave,Lopez,dave.lopez@firm.com,2002-07-17,Software Engineer,IT,"126,500",1019,7463 Key Gateway Apt. 219,West Patriciaberg,NY,94867,1984-06-27,active
1538,victor,SCOTT,victor.scott@company.com,2003-04-09,Business Analyst,Support,"""$109,000""",1002,69040 Navarro Plains Suite 145,South Joseph,NY,76859,1996-02-20,ACTIVE
1539,Nicholas,MORRISON,nicholas.morrison@business.io,2010-03-20,DevOps Engineer,IT,42500,,769 Ponce Station,South Brendaview,GA,51208,1960-12-17,Active
1540,WAYNE,GOMEZ,wayne.gomezfirm.com,2016-06-29,DevOps Engineer,Sales,"""$60,500""",1002,,Flynnmouth,NY,40976,1975-10-12,ACTIVE
1541,Joseph,Wallace,joseph@enterprise,2010-12-15,QA Engineer,Finance,52000,1016,862 Lin Mall,Hawkinsville,TX,68522,1973-02-11,active
1542,nathan,DAVIDSON,nathan.davidson@enterprise.net,2010-12-15,Business Analyst,Support,70000,1018,379 Adam Views,Lake Jessicatown,OH,01078,1983-08-19,ACTIVE
1543,Michelle,GONZALEZ,michelle.gonzalez@corp.org,2010-07-18,HR Specialist,Operations,92500,1015,9492 Jo Spurs,East Jessica,AZ,24967,,Inactive
1544,Sarah,HULL,sarah.hull@company.com,2017-01-05,Software Engineer,Support,"121,500",1002,74903 King Way Apt. 657,East Anthonytown,AZ,96166,,On Leave
1545,Ryan,Cook,ryan.cook@business.io,2002-07-24,Support Specialist,Support,"49,500",1010,880 Andre Trail Apt. 064,Montesfort,TX,62670,,active
1546,julie,perry,julie.perry@corp.org,2013-04-08,Data Engineer,Support,"""$110,000""",1020,761 Carlson Lodge Apt. 383,Lindamouth,FL,41839,1975-02-21,Active
1547,tracy,BROWN,tracy@business,2016-02-03,Support Specialist,Sales,"118,500",1007,9386 Tracy Island,Austintown,FL,94587,1981-07-16,ACTIVE
1548,Jonathon,Miller,jonathon.miller@corp.org,2002-03-23,Software Engineer,Sales,50000,,62446 Sarah Island,Lisaborough,FL,,1970-06-09,active
1549,terry,HEATH,terry.heath@company.com,2015-09-08,Financial Analyst,Legal,"""$45,000""",1004,391 Erika Radial Apt. 260,South Thomas,WA,36952,1964-11-23,Inactive
1550,jonathon,CAREY,jonathon.carey@enterprise.net,2013-03-10,Data Analyst,Support,39000,1002,615 Avila Street Apt. 219,South Phillip,OH,92932,1987-11-24,ACTIVE
1551,Shawn,Griffith,shawn.griffith@firm.com,2006-09-24,Support Specialist,Sales,135000,1003,5723 Flynn Ridges Apt. 387,Millerfurt,NY,97512,1977-02-03,On Leave
1552,JAMES,carr,james.carr@enterprise.net,2013-02-22,Business Analyst,Finance,78000,1012,9975 Kevin Stravenue Apt. 607,Edwardberg,WA,49786,1970-12-12,active
1553,Rachel,TAYLOR,rachel.taylor@firm.com,2018-10-15,Data Engineer,Support,109500,1005,9940 Stacey Lock,New Michaeltown,CA,85421,1970-04-22,ACTIVE
1554,Katherine,Walton,katherine.walton@corp.org,2020-05-14,Data Analyst,HR,"""$57,000""",1009,,South Keithfurt,CA,15124,1960-09-11,Inactive
1555,Andrew,Rios,andrew.rios@enterprise.net,2024-12-24,Support Specialist,Analytics,"""$128,500""",,8092 Sherman Unions,Jenniferborough,GA,67191,1970-10-30,Inactive
1556,THOMAS,Strong,thomas.strong@business.io,2008-03-24,Financial Analyst,Engineering,135500,1017,53621 Johnson Island,Delgadoberg,FL,15429,1992-06-18,active
1557,wanda,barry,wanda.barry@company.com,2023-07-23,Manager,IT,101500,1014,227 Justin Green,East Jasonport,WA,57203,1986-01-03,Active
1558,Connie,Bowen,Connie.Bowen@BUSINESS.IO,2007-08-06,Director,Sales,69000,,9812 Dalton Causeway,New Anthonyshire,OH,74805,1972-12-09,Inactive
1559,ANDREW,cook,andrew.cook@company.com,2012-08-22,Business Analyst,Analytics,91000,1017,887 Miller Creek,New Ian,IL,86817,1985-08-14,Active
1560,whitney,ward,whitney.ward@company.com,2009-12-23,Data Engineer,Analytics,"44,500",1017,,Morganbury,OH,14946,1992-08-17,Active
1561,kelsey,fox,kelsey.fox@company.com,2016-11-15,Product Manager,Operations,64000,1009,910 Erickson Plains Suite 083,Arroyoburgh,TX,,1999-02-13,On Leave
1562,Claudia,michael,claudia.michael@corp.org,2011-10-20,Manager,Operations,85000,1008,586 Wells Square,South Matthewland,GA,99667,1987-07-07,active
1563,MATTHEW,wade,matthew.wade@company.com,2012-11-19,Data Analyst,Marketing,93500,1014,7213 Mark Burgs Suite 984,East Natalie,MA,63414,1978-10-27,Active
1564,Michael,banks,michael.banks@firm.com,2018-05-07,DevOps Engineer,Legal,"108,500",1009,71010 Graves Tunnel,Leonshire,WA,54828,1962-09-23,Inactive
1565,Loretta,PRICE,loretta.price@firm.com,2024-01-17,Business Analyst,IT,137000,,096 Brian Ports Suite 165,North Amandafurt,OH,15395,1969-04-01,ACTIVE
1566,Alan,Parker,alan.parker@corp.org,2024-01-11,Director,Sales,147500,1010,,,OH,03020,1977-09-28,Inactive
1301,Charles,Anderson,charles.anderson@enterprise.net,2028-02-08,DevOps Engineer,HR,"125,000",1009,173 Jeffrey Roads Apt. 603,East Jasonside,GA,,1994-08-25,On Leave
1568,Sarah,weaver,sarah.weaver@corp.org,2017-07-18,HR Specialist,Operations,144000,1010,94718 Tiffany Ridge,Brittanybury,MA,76226,1968-09-18,ACTIVE
1569,LOGAN,dean,logan.dean@firm.com,2012-10-03,Financial Analyst,Sales,"""$105,000""",1013,55754 Joseph Field,,TX,65370,1991-07-12,Active
1570,janet,CORDOVA,janet.cordova@enterprise.net,2003-10-02,Product Manager,Sales,108500,,2655 Nelson Union Suite 502,New Adam,WA,26571,1964-04-11,On Leave
1571,david,Sosa,david.sosa@company.com,2009-05-20,Product Manager,Engineering,"""$108,500""",1018,17014 Cindy Flat Apt. 083,Kellyburgh,IL,67284,1993-11-13,Active
1572,reginald,Brown,reginald.brown@business.io,2005-02-05,DevOps Engineer,IT,"90,500",1017,2412 Andrew Ford,Alexandratown,FL,31105,1961-10-01,active
1573,franklin,ford,franklin.ford@corp.org,2023-06-21,Financial Analyst,HR,62000,1012,2951 Stephen Fords,,GA,93202,1990-09-23,Active
1574,Amber,HOWARD,amber@corp,2004-03-17,Data Engineer,Sales,95000,1002,,North Bryanhaven,FL,81574,1984-02-14,On Leave
1575,JESSICA,HALL,jessica.hall@enterprise.net,2018-02-02,HR Specialist,HR,"108,500",1007,8091 Kathy Trail Apt. 984,West Sarahburgh,GA,07763,1971-06-05,On Leave
1576,WILLIAM,SUTTON,william.sutton@firm.com,2021-03-27,Support Specialist,HR,57000,,23276 Miller Circle Suite 601,Bartonberg,NY,68187,1969-05-22,Inactive
1577,Alicia,stephens,alicia.stephens@enterprise.net,2005-04-05,Financial Analyst,Sales,"""$108,500""",1013,99219 Jocelyn Squares,West Taylor,FL,16435,1970-10-19,On Leave
1578,Kelly,Price,kelly.price@enterprise.net,2019-07-13,DevOps Engineer,Finance,80500,1012,33808 Gutierrez Track Suite 468,Parksville,NY,47055,1989-04-01,ACTIVE
1331,tamara,Scott,tamara.scott@enterprise.net,2016-07-18,DevOps Engineer,IT,"101,000",1020,3666 Jeffrey Passage Apt. 467,Sethburgh,NY,62154,1971-05-20,On Leave
1580,JENNIFER,Smith,Jennifer.Smith@BUSINESS.IO,2024-06-21,Business Analyst,HR,48500,,6102 Susan Flat Apt. 445,Dennisberg,MA,19127,1996-03-20,Active
1581,Monica,Larsen,monica.larsen@enterprise.net,2008-09-16,Business Analyst,HR,"115,500",1011,08569 Morgan Corners,South Victor,NY,42223,1989-05-21,On Leave
1582,eric,Thomas,eric.thomas@enterprise.net,2019-11-21,Software Engineer,Operations,"71,000",1017,526 Hannah Shoals Apt. 954,East James,CA,02160,1961-12-30,Active
1583,Michelle,Hill,michelle.hill@corp.org,2008-04-29,Financial Analyst,Engineering,"""$112,500""",1001,78318 John Mills Apt. 401,East Johnton,TX,89537,1974-03-29,active
1584,robert,DELGADO,robert.delgado@enterprise.net,2006-04-19,HR Specialist,Engineering,"76,500",,114 Crystal Wall Suite 057,Port Kimberlyville,OH,93349,1985-05-06,ACTIVE
1415,JACOB,Wong,jacob.wong@corp.org,2009-06-13,Business Analyst,Operations,"""$92,000""",1010,5668 Timothy Trafficway,Stewartstad,FL,,1991-07-01,ACTIVE
1586,scott,BOONE,scott.boone@business.io,2016-09-12,Software Engineer,HR,84500,1002,41318 Lisa Centers,West Christinastad,IL,77633,1985-04-15,Inactive
1587,daniel,BIRD,daniel.bird@company.com,2020-06-22,Support Specialist,Marketing,110500,1013,336 William Branch Apt. 231,West Chelseachester,TX,30474,1986-08-17,On Leave
1588,Elizabeth,Simmons,elizabeth.simmons@business.io,2017-12-22,QA Engineer,Finance,38500,1006,842 Hernandez Extensions Apt. 131,Schmidtburgh,CA,59007,1986-08-08,active
1589,JAMES,Torres,james.torres@corp.org,2006-08-13,Business Analyst,Finance,57500,1003,380 Joshua Route Apt. 629,Lake Christopherchester,MA,81180,1968-12-27,On Leave
1590,brian,white,brian.white@corp.org,2016-11-17,DevOps Engineer,Marketing,"95,500",1004,2014 Lawrence Via Suite 249,Port Fernandofurt,GA,50784,1997-04-16,On Leave
1189,jason,peters,jason@corp,2015-03-31,Director,HR,143000,,33107 Holmes Pike,Port Amanda,WA,75867,1982-06-29,ACTIVE
1592,PAMELA,wyatt,pamela.wyatt@business.io,2021-07-24,Data Analyst,Engineering,"""$69,000""",1014,93417 Leslie Falls Apt. 777,New Rodneymouth,GA,48596,,active
1593,elizabeth,ERICKSON,elizabeth.erickson@firm.com,2020-05-24,Business Analyst,Analytics,98500,1013,889 Nicholson Turnpike Apt. 733,Nancytown,OH,17786,1960-07-08,ACTIVE
1594,alexa,HAMPTON,alexa.hampton@firm.com,2003-08-03,Product Manager,Legal,"""$36,000""",1019,,Lake Patricia,MA,67301,1966-09-29,active
1595,sarah,dawson,sarah.dawson@enterprise.net,2001-01-20,Software Engineer,Support,"""$70,000""",1012,,Lake Richardton,TX,39249,1984-05-06,ACTIVE
1596,Andrea,Cox,andrea.cox@business.io,2012-04-27,QA Engineer,Support,95000,,52316 Jennifer Cape Apt. 130,,AZ,99161,1975-06-29,Active
1597,John,schmidt,john.schmidt@company.com,2013-07-18,Data Analyst,Legal,"""$87,500""",,35699 Carter Curve,Fuentestown,AZ,54443,1978-12-14,ACTIVE
1598,Evelyn,Stark,evelyn.stark@company.com,2021-03-19,Data Engineer,IT,134500,1009,310 Diana Rest,Sandersfort,GA,77420,1969-08-26,ACTIVE
1599,JESSICA,Adams,jessica.adams@business.io,2014-04-09,Support Specialist,Engineering,64000,1011,2075 Johnson Fork Suite 807,Lake Victoria,OH,,1964-05-10,active
1600,maria,BOOKER,maria.booker@corp.org,2022-05-20,Data Analyst,Engineering,"105,000",,69741 Kristi Grove,New Johnfurt,FL,43845,1969-06-13,Inactive
1176,Timothy,HUNTER,timothy.hunter@firm.com,2019-05-11,Director,Legal,135500,,778 John Lock Suite 001,Tiffanyside,GA,76283,1978-08-19,On Leave
1602,virginia,GONZALEZ,virginia.gonzalez@corp.org,2017-12-28,Financial Analyst,Analytics,"88,500",1007,5618 Blackwell Junctions Suite 375,Jonesbury,GA,86211,1984-09-03,Inactive
1603,John,Stokes,john@corp,2000-02-24,Support Specialist,Legal,144000,1015,9032 Moore Ports,South Markfurt,IL,35490,1983-11-23,Active
1604,Yvonne,Chavez,yvonne.chavezbusiness.io,2014-07-31,Support Specialist,Legal,68000,1016,406 Randy Stravenue Apt. 946,Katherineville,TX,86044,1987-05-10,ACTIVE
1605,Lisa,dickerson,lisa.dickerson@enterprise.net,2001-05-21,Manager,Engineering,"""$110,500""",1008,49685 Ryan Knoll,Hamptonmouth,IL,11262,1969-04-14,Active
1034,Debra,Thomas,debra.thomas@business.io,2021-02-02,Business Analyst,Support,"""$85,500""",1014,675 Allen Forges Suite 401,East Desiree,GA,85662,1998-09-03,Active
1607,Cassandra,Welch,cassandra.welch@firm.com,2019-09-27,Scrum Master,Analytics,138000,1005,8420 Cynthia Burgs Suite 400,West Brittany,TX,78045,1979-03-23,Active
1608,andrew,quinn,andrew.quinn@company.com,2022-01-18,Business Analyst,Operations,"67,000",1011,78460 Jessica Prairie,Michaeltown,FL,,1993-10-03,On Leave
1609,Rebekah,PERKINS,rebekah.perkins@enterprise.net,2007-02-06,Manager,HR,"118,000",1015,982 Melissa Neck Apt. 340,South Edwardport,TX,53101,1985-06-18,Active
1610,Tasha,Williams,tasha.williams@firm.com,2023-03-08,QA Engineer,Marketing,"97,500",1006,35075 Tina Summit Apt. 722,Campbellfurt,OH,17043,1978-03-16,Inactive
1068,Eric,guerrero,eric.guerrero@enterprise.net,2009-04-05,Data Engineer,IT,54500,1004,1045 Debra Glen Apt. 736,,CA,52956,1970-01-23,active
1612,jeffrey,GREEN,jeffrey.green@firm.com,2024-02-14,Scrum Master,HR,45500,1002,89406 Ware Fall,Ianport,AZ,87982,1999-02-21,ACTIVE
1613,JASON,Gonzalez,jason.gonzalez@company.com,2005-12-11,Data Analyst,Sales,"""$74,500""",1008,424 Beth Gardens Suite 904,Port Davidmouth,CA,15702,1983-06-10,Active
1614,Jacqueline,freeman,jacqueline.freeman@corp.org,2013-06-15,Support Specialist,Support,36500,1004,58732 Malone Circle,Barnesmouth,FL,10684,1985-07-15,On Leave
1615,elizabeth,MOORE,elizabeth.moore@enterprise.net,2013-06-10,Product Manager,Analytics,148500,1011,876 Jeffrey Vista Suite 910,Shepherdbury,MA,42654,1971-11-07,Inactive
1616,FRED,MANN,fred.mann@company.com,2019-11-18,HR Specialist,Sales,"118,500",1006,823 Amy Ramp Apt. 338,Coffeyport,FL,24513,1975-05-12,ACTIVE
1617,kelsey,SHEPARD,kelsey.shepard@corp.org,2007-09-15,Support Specialist,Legal,"55,500",1006,95171 Hogan Estates,East Michael,FL,41924,1998-03-27,active
1618,Tammy,hicks,tammy.hicks@enterprise.net,2019-01-29,Financial Analyst,HR,86500,1001,,Roytown,TX,28945,1985-04-07,active
1458,Robert,WRIGHT,robert.wright@business.io,2008-12-11,Financial Analyst,Engineering,63000,1015,6486 Tracy Mill Suite 000,Kristenside,GA,13076,1995-10-09,Inactive
1620,carlos,watts,carlos.watts@firm.com,2002-08-29,Product Manager,HR,"""$42,500""",1009,672 Patricia Loop Suite 375,Hermanport,IL,74294,1964-07-19,On Leave
1621,denise,Taylor,denise.taylor@company.com,2014-09-15,Manager,Analytics,"106,500",1009,42931 Robert Street,Ryanbury,TX,98152,1985-09-09,Inactive
1622,CHAD,Olson,chad.olson@corp.org,2011-08-14,Scrum Master,Engineering,"""$114,000""",1001,2406 Crystal Landing,Huntport,WA,,1971-06-15,Active
1623,Jody,DAWSON,jody.dawson@enterprise.net,2022-01-26,Scrum Master,Analytics,110500,1003,543 Francisco Islands Apt. 485,New William,MA,43512,1972-09-04,Active
1624,CONNIE,Mccall,connie.mccall@business.io,2020-11-21,QA Engineer,Legal,"""$132,000""",1011,196 Jones Flat,Lake Calvin,GA,,1980-03-29,Inactive
1625,Lisa,HARRIS,lisa.harris@corp.org,2014-08-26,Business Analyst,Support,95000,1007,47099 Kimberly Flat Apt. 339,South Christopher,CA,,1983-11-18,Active
1626,Jessica,COLLIER,Jessica.Collier@FIRM.COM,2003-02-08,HR Specialist,Finance,149000,1008,,South Adam,MA,48287,1974-09-09,Active
1627,roy,PRICE,roy.price@corp.org,2020-01-16,QA Engineer,Support,"""$87,500""",1013,748 Gordon Turnpike Suite 950,Cochranfort,AZ,08734,1979-09-03,Inactive
1628,JESSICA,hernandez,jessica.hernandez@company.com,2016-02-21,Data Analyst,Marketing,"68,500",1015,6518 Barron Center Apt. 940,East Karen,FL,96796,1981-06-10,Inactive
1629,ASHLEY,RICHARDSON,ashley.richardson@company.com,2012-04-27,Manager,Sales,120000,1002,52246 Lauren Ridge Suite 752,,AZ,59319,1992-09-23,active
1630,Jennifer,Houston,jennifer.houston@business.io,2018-10-21,Data Analyst,HR,"""$58,000""",1005,06680 Johnson Way,Wallshaven,FL,34234,,Active
1631,Miranda,MILLS,MIRANDA.MILLS@BUSINESS.IO,2006-06-22,Financial Analyst,Finance,"""$41,000""",1020,68248 Estrada Mount Suite 050,East Toddville,MA,72940,1978-04-15,On Leave
1632,JAY,Morrow,jay.morrow@firm.com,2000-01-12,Support Specialist,Analytics,97500,1009,9701 Mitchell Land Suite 104,Colemanland,IL,79864,1973-12-20,ACTIVE
1633,frank,Cox,frank.cox@company.com,2018-02-11,Business Analyst,Engineering,"115,500",1008,52027 Moore Estates,Clarkland,IL,69017,1972-08-30,Active
1634,Hannah,LEWIS,hannah.lewis@business.io,2008-11-16,Software Engineer,Support,37000,1002,1705 Wilson Village,Lake Jessicachester,AZ,13924,1968-03-03,Inactive
1635,billy,Brown,billy.brown@firm.com,2012-07-12,Scrum Master,Engineering,135500,1011,33559 Jordan Walk Apt. 717,West Erinberg,OH,53032,1989-05-27,Inactive
1636,Allen,BOWMAN,allen.bowman@firm.com,2010-03-10,Product Manager,Legal,"""$144,000""",1018,79381 Sheena Land,Sanchezville,OH,56926,1980-07-08,ACTIVE
1637,Joel,NGUYEN,joel.nguyen@corp.org,2015-11-16,Financial Analyst,Sales,114000,1019,89537 Shannon Green Suite 522,New Bryce,IL,96672,1983-07-30,On Leave
1638,christopher,Mcintyre,christopher.mcintyre@corp.org,2019-01-08,Product Manager,Engineering,"61,500",1013,86432 Amber Road Suite 449,,FL,97231,1998-07-02,ACTIVE
1639,carla,CONTRERAS,carla.contreras@firm.com,2002-12-30,Director,Legal,134000,1005,010 Leah Shoal Apt. 412,Whitechester,WA,57903,1962-08-28,active
1640,Cheryl,MEZA,CHERYL.MEZA@BUSINESS.IO,2006-10-23,HR Specialist,Sales,"""$93,000""",1009,50805 Rollins Ways,East John,MA,24039,1969-03-26,On Leave
1641,thomas,Murphy,THOMAS.MURPHY@COMPANY.COM,2015-04-25,Product Manager,Legal,70500,1002,020 Vargas Road,West Johnland,FL,15579,1999-04-05,On Leave
